Date,msft,msft,msft,msft,msft
2017-03-29,59.46485137939453,59.492098560075625,58.99254381559443,59.1469560554512,13618400
2017-03-30,59.682823181152344,59.928061614814865,59.36492792417952,59.41942227406147,15122800
2017-03-31,59.81907653808594,60.118809374506014,59.446679935940125,59.62833935025446,21040300
2017-04-03,59.53750991821289,59.891737095150724,59.21052991956292,59.77365674977296,20400900
2017-04-04,59.70100402832031,59.77366086555828,59.292275537065514,59.3921864840657,12997400
2017-04-05,59.546573638916016,60.26411252608904,59.43758495148463,60.218702882858004,21448600
2017-04-06,59.70100402832031,60.000729939722646,59.47393495415594,59.58292367481199,18103500
2017-04-07,59.655582427978516,59.90989866093325,59.43759807538841,59.80998772232994,14108500
2017-04-10,59.51932907104492,59.78272995985479,59.36492380403113,59.59199281890897,17952700
2017-04-11,59.473934173583984,59.59200759594444,58.90171567925705,59.5829228928096,18791500
2017-04-12,59.246856689453125,59.50117290433126,59.13786105610658,59.41942444692207,17108500
2017-04-13,58.99253845214844,59.819073148853086,58.99253845214844,59.30135597418676,17896500
2017-04-17,59.473934173583984,59.48301194712071,59.04704321102203,59.07429039082843,16689300
2017-04-18,59.39218521118164,59.682833342698984,59.18328554800252,59.33769085202154,15155600
2017-04-19,59.07429122924805,59.719166569011826,58.938048398684266,59.62834032516871,26992800
2017-04-20,59.49209213256836,59.71916118650946,59.165112140525366,59.45576025238607,22299500
2017-04-21,60.309539794921875,60.582018491421024,59.44667326534793,59.64649513387237,32522600
2017-04-24,61.33588790893555,61.453968244548506,60.945328883379105,61.29047825874355,29770000
2017-04-25,61.69010543823242,61.79910105497417,61.39945738985049,61.67194296690683,30242700
2017-04-26,61.60836410522461,62.044332714289865,61.41762697255905,61.83543311024496,26190800
2017-04-27,62.00802993774414,62.10794090120165,61.38132390194626,61.899041199135475,34971000
2017-04-28,62.18058395385742,62.798212008635204,61.48121437236939,62.58931237619984,39548800
2017-05-01,63.043453216552734,63.17061132786206,62.21691856344477,62.3804085536421,31954400
2017-05-02,62.94353485107422,63.31592443891759,62.78912265163035,63.31592443891759,23906100
2017-05-03,62.74372863769531,63.0162073706772,62.407663911126235,63.0162073706772,28928000
2017-05-04,62.49847412109375,62.743712540418144,62.344068852391125,62.69829596510726,21749400
2017-05-05,62.67106246948242,62.698309648776956,62.20783963268142,62.580236228634654,19128800
2017-05-08,62.6165885925293,62.71649956902172,62.14428089827417,62.64383578073628,18566100
2017-05-09,62.707374572753906,62.92535886795214,62.380394665158654,62.543884618956284,22858400
2017-05-10,62.952613830566406,63.17968285396865,62.598386708426645,62.66196575779541,17977800
2017-05-11,62.18058395385742,62.42582239318229,61.871773391267055,62.08975772542479,28789400
2017-05-12,62.107913970947266,62.316820512030034,61.79910343932513,62.316820512030034,18714100
2017-05-15,62.1533203125,62.198736879482986,61.37220248164003,61.88991946910813,31530300
2017-05-16,63.404823303222656,63.43222666297308,62.26297018483284,62.326913680689934,34956000
2017-05-17,61.641780853271484,63.12161753124019,61.596103956337345,62.92978710888558,30548800
2017-05-18,61.85190200805664,62.23556300259837,61.33121723851608,61.56872465055946,25201300
2017-05-19,61.83363723754883,62.2081614662585,61.59612981853848,61.66007331950447,26961100
2017-05-22,62.527870178222656,62.573547087911805,61.66006464867222,62.01632224243022,16237600
2017-05-23,62.73796844482422,62.80191193092665,62.46392095048962,62.77450857535665,15425800
2017-05-24,62.820194244384766,62.92067788618501,62.52788009623469,62.911548078253375,14593900
2017-05-25,63.596656799316406,63.83415724126754,62.94808503370766,63.0028917558012,21854100
2017-05-26,63.90720748901367,64.14471478868651,63.50527313100047,63.76105397566413,19827900
2017-05-30,64.31829071044922,64.31829071044922,63.73365563920172,63.75192918762772,17072800
2017-05-31,63.79763412475586,64.61977002209973,63.77023075639782,64.42793947427292,30436400
2017-06-01,64.03511047363281,64.50098841723025,63.44134556031328,64.16299744335491,21603600
2017-06-02,65.551513671875,65.64286053849119,64.16301620975989,64.34571691231145,34770300
2017-06-05,66.0265121459961,66.58373701302222,65.5971742678627,65.74333480906479,33316800
2017-06-06,66.24573516845703,66.33708897644647,66.01736458711756,66.04477491110462,31511100
2017-06-07,66.12698364257812,66.4741044102651,65.72504919733863,66.35535421931567,22301800
2017-06-08,65.72506713867188,66.24575191699499,65.31400277606056,66.23662210934145,24588300
2017-06-09,64.236083984375,65.84381500721659,62.65575631925107,65.80727487382043,49187400
2017-06-12,63.7428092956543,63.88896984450587,62.235561739885604,63.25866467389094,47761700
2017-06-13,64.53752899169922,64.69281931752921,63.90722394421401,63.96203065466761,25258600
2017-06-14,64.1904067993164,64.94859888306165,63.42308490924975,64.77504196182342,25510700
2017-06-15,63.85243606567383,64.13561344562416,62.84760658487401,63.27693755891122,26068700
2017-06-16,63.94377517700195,63.97117853698686,63.23125994012059,63.69713796781933,48345100
2017-06-19,64.7385025024414,64.80244599394588,64.26348773470717,64.40051149345042,23798300
2017-06-20,63.86156463623047,64.73850699601182,63.82502450007479,64.69283008348762,21512200
2017-06-21,64.1904067993164,64.51013122282865,63.88896289640039,64.13560008411673,19891100
2017-06-22,64.18126678466797,64.48271063963794,63.678848744190184,64.4370407073415,22965700
2017-06-23,65.04907989501953,65.08562002679128,63.870686780321634,64.02597711336338,27617300
2017-06-26,64.42791748046875,65.50582707361494,64.34570740345875,65.22264973815626,19607000
2017-06-27,63.22212219238281,64.10820132131336,63.19471883281891,64.04425782589148,25215100
2017-06-28,63.76108932495117,63.79762249655607,62.83846993224385,63.22213095796874,25806200
2017-06-29,62.564422607421875,63.47790522618128,62.199028166054255,63.3774215805722,28918700
2017-06-30,62.96634292602539,63.377407223620565,62.79277903759654,62.829319170387755,24161100
2017-07-03,62.27207946777344,63.57835928345066,62.13505574486429,63.33172215766704,16165500
2017-07-05,63.103355407714844,63.432209574765494,62.31776011635123,62.354300242614244,21176300
2017-07-06,62.63747787475586,62.829308311767925,62.22641364820381,62.363430410843485,21117600
2017-07-07,63.450462341308594,63.7975830112711,62.75621403206861,62.75621403206861,16878300
2017-07-10,63.925506591796875,64.17214379325672,63.21298440790781,63.4504918025375,15014500
2017-07-11,63.934635162353516,64.56494028735592,63.71540132425974,63.943771938325185,17460000
2017-07-12,64.9942855834961,65.11303580742468,64.44619744097506,64.57408444191934,17750900
2017-07-13,65.56062316894531,65.80726729864831,65.14042213723626,65.31398600855934,20269800
2017-07-14,66.48323822021484,66.93084257925274,65.7341830406892,65.98995696013944,25868100
2017-07-17,67.00391387939453,67.0952606999462,66.42842263753492,66.50150288170252,21803900
2017-07-18,66.9582748413086,67.0404849269335,66.37364655691287,66.766437369546,26435300
2017-07-19,67.46981048583984,67.63423759628182,67.09527935732069,67.14095626495588,22416200
2017-07-20,67.79866790771484,67.87174817565445,66.9399921827195,67.76212777374505,42361000
2017-07-21,67.4058837890625,67.86262510192836,66.83952205215387,67.09529607226764,46717100
2017-07-24,67.23229217529297,67.3693159065934,66.80295440289929,67.16834869659496,21394800
2017-07-25,67.77125549316406,67.88086891110765,67.14095046272035,67.41499794621336,22018700
2017-07-26,67.64336395263672,67.94480780091794,67.42412319293842,67.90826767430156,16252200
2017-07-27,66.83036804199219,67.9813507156897,66.06303929021036,67.37845602508388,36844200
2017-07-28,66.72075653076172,66.96739371669207,66.2640153225577,66.38276552773635,18306700
2017-07-31,66.41016387939453,67.08614583449234,66.14526013160324,66.95825886338027,23600100
2017-08-01,66.3005599975586,67.06788193463545,66.21834295040424,66.77556782013214,22132300
2017-08-02,66.00823974609375,66.28228028272082,65.25918446173829,66.2731504766889,26499200
2017-08-03,65.90775299072266,66.17266370871903,65.6337054978113,65.94429312106531,18214400
2017-08-04,66.39191436767578,66.72076865488565,65.98997980123727,66.13614035969455,22579000
2017-08-07,66.1361312866211,66.59287251516224,66.00824430017502,66.50152566331762,18705700
2017-08-08,66.49239349365234,66.80297420530339,65.542370836155,65.85295154780604,22044600
2017-08-09,66.20006561279297,66.23660574233453,65.81640470658216,65.9990983849729,22213400
2017-08-10,65.23176574707031,65.94428073159331,65.17695207719598,65.6793700633678,24734500
2017-08-11,66.22745513916016,66.410148779404,65.11300581345206,65.41445659223848,21443700
2017-08-14,67.2231674194336,67.34192459347287,66.63853923272826,66.73902285569179,20096600
2017-08-15,67.24153137207031,67.58131610117574,67.07622823132088,67.58131610117574,19181400
2017-08-16,67.63643646240234,68.04969090052158,67.19562565615176,67.3517433766457,18150400
2017-08-17,66.48849487304688,67.83846954937553,66.48849487304688,67.57214739497162,22977500
2017-08-18,66.57112884521484,66.89254965088422,66.05685555614384,66.36909090838036,18761500
2017-08-21,66.2589111328125,66.56196811874584,65.8456496956898,66.55278266286756,17734800
2017-08-22,67.18643951416016,67.25990213474921,66.44257180168331,66.44257180168331,14343700
2017-08-23,66.78235626220703,67.17724670625356,66.60786766870206,67.00275811274857,13766500
2017-08-24,66.75479888916016,66.91091655594133,66.18541991999349,66.80071214068234,17098300
2017-08-25,66.87420654296875,67.3609306295213,66.5619710936521,66.9109413616737,12794300
2017-08-28,66.88336181640625,67.12212752056378,66.62622520796147,67.09457817058001,14569700
2017-08-29,67.08540344238281,67.18642240221934,66.16705435764902,66.35072137201678,11478400
2017-08-30,67.96703338623047,68.15070044292504,66.88338093625461,67.04868408985938,16897800
2017-08-31,68.66496276855469,68.8394513488789,67.77416997969186,67.98538636029151,27652800
2017-09-01,67.90274810791016,68.63742332915136,67.62724052091409,68.60987397174155,21736200
2017-09-05,67.59971618652344,67.85685295946323,67.02115844740891,67.3517578651518,21556000
2017-09-06,67.4068374633789,67.99458043255969,67.36091719754181,67.71907285043481,16535800
2017-09-07,68.27008056640625,68.50885333560593,67.5905040763982,67.66397369868254,17471200
2017-09-08,67.93948364257812,68.36192347573612,67.81090829588311,68.26090449319301,14703800
2017-09-11,68.65579223632812,68.82109538241558,68.24253086788508,68.24253086788508,17910400
2017-09-12,68.58233642578125,69.09660986986466,68.29765034158511,68.65580606249323,14394900
2017-09-13,69.06903076171875,69.08740166621003,68.46292403600273,68.81189415041818,13380800
2017-09-14,68.66496276855469,69.32617527668015,68.43537548136935,68.87618615560231,15733900
2017-09-15,69.160888671875,69.23435830287339,68.02213741719858,68.72008489878397,38578400
2017-09-18,69.02314758300781,69.76700839067935,68.91294312739156,69.08743176383807,23307000
2017-09-19,69.28026580810547,69.52821700897486,68.88537537231468,69.06904240951806,16093300
2017-09-20,68.82109069824219,69.38128426594072,68.24252622309055,69.19761022365118,21587900
2017-09-21,68.15068817138672,69.09658665529409,68.05885465957542,68.97720379058417,19186100
2017-09-22,68.3343505859375,68.42618408213889,67.82007039560575,67.94863869157703,14111400
2017-09-25,67.27828216552734,68.18744615242022,66.96603971150894,68.04050687842327,24149200
2017-09-26,67.27828216552734,67.78337015537883,67.03032389227005,67.65480179385662,18019600
2017-09-27,67.82010650634766,68.11397805453167,67.19562859065032,67.54460587105348,19565100
2017-09-28,67.83846282958984,67.93029635493777,67.3241824760335,67.53540589013771,10883800
2017-09-29,68.4078369140625,68.45375718131918,67.84764328448657,67.9027490064844,17079100
2017-10-02,68.51805877685547,68.88539998898247,68.2333726655212,68.6098923282745,15304800
2017-10-03,68.19660949707031,68.76598148307377,68.13232533715225,68.57312900331956,12190400
2017-10-04,68.59151458740234,68.61906394662697,67.69152914951798,68.04049937711221,13317700
2017-10-05,69.76699829101562,69.90475208898175,68.83946352492285,69.07823630763419,21195300
2017-10-06,69.7945556640625,69.82210502552947,69.3721157731856,69.49149867502581,13959800
2017-10-09,70.06086730957031,70.29964008382703,69.66597683948955,69.76699582065781,11386500
2017-10-10,70.06086730957031,70.37310270121843,69.92311351648186,70.0976021214905,13944500
2017-10-11,70.18025207519531,70.21698688810046,69.74862678162133,70.12515335906218,15388900
2017-10-12,70.82310485839844,70.97922256737353,70.13434284138525,70.24454027997963,16876500
2017-10-13,71.16287231445312,71.51184946892403,70.97920529053528,71.25470582641205,15335700
2017-10-16,71.3098373413086,71.45676961231888,71.03432969929501,71.09861388157147,12380100
2017-10-17,71.25472259521484,71.28227896109058,70.94248717978469,71.14452515750985,16824000
2017-10-18,71.27310180664062,71.49350371416928,71.05269989911196,71.32820053191021,13300700
2017-10-19,71.54859924316406,71.5669631468185,71.03431885699906,71.23635682944432,15092800
2017-10-20,72.37509155273438,72.52203077431383,71.83326893766748,71.9251024479308,22866400
2017-10-23,72.39348602294922,72.8618391796767,72.32920184419545,72.54041828590785,20627200
2017-10-24,72.42103576660156,72.73327120606793,72.05369459759112,72.45777058414761,17517200
2017-10-25,72.20980072021484,72.64142599899806,71.64042865581904,72.16388746049361,20410800
2017-10-26,72.32919311523438,72.93530001227268,72.32000766039238,72.73326204444352,32120700
2017-10-27,76.96685791015625,79.16171232832785,76.78319084004256,77.48113831808384,71066700
2017-10-30,77.04032897949219,77.44440494902784,76.32401758364244,76.86584035511093,31756700
2017-10-31,76.38829803466797,77.47195053120635,76.32401386141778,77.47195053120635,27086600
2017-11-01,76.38829803466797,76.92094233099772,76.11279043133895,76.84747270258339,22307400
2017-11-02,77.187255859375,77.56377540166463,76.33319079217095,76.54440719221307,23992900
2017-11-03,77.26991271972656,77.63725385612575,76.59033617158019,77.21481400152398,17633500
2017-11-06,77.57295227050781,77.7841686471738,77.21479666968474,77.32499408135472,19860900
2017-11-07,77.3892822265625,77.96784669342249,77.07704686881753,77.84845681603325,17939700
2017-11-08,77.65562438964844,77.70154466303717,76.98523323945308,77.26991931640316,18034200
2017-11-09,77.22399139404297,77.38929455283923,76.13116046142535,77.24236230415883,21178400
